ID_NORM;NOMBRE_NORM
7221_93a8bd5f-c268-46f5-8461-1138a9a96189;Operador de martillo de caída de forja/Operadora de martillo de caída de forja
2413_076d23f3-a689-4f1a-8b55-ae870c9aaa85;Analista de valores
8160_9757122b-1161-4f4a-8286-a603d4ad7012;Operario de destilería/Operaria de destilería
2634_4f5bc9a5-e989-409b-bfb5-973b472163cd;Psicólogo pedagógico/Psicóloga pedagógica
2230_c2a29b8d-1042-4766-a162-e174c7a77421;Terapeuta complementario/Terapeuta complementaria
2354_f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b;Profesor de música/Profesora de música
3513_64c7d461-152c-477f-a8e2-c2c537e9d617;Técnico de redes de TIC/Técnica de redes de TIC
9333_808becc8-5a4e-4e71-a043-c2ea32b56ae3;Operario de logística de almacén/Operaria de logística de almacén
8342_b4f4b21e-7664-45ca-9697-9123cfd8c9ef;Operador de máquina hincadora de pilotes/Operadora de máquina hincadora de pilotes
5152_6d50f735-dca9-4a02-96dc-e4310ed98ae2;Empleado del hogar/Empleada del hogar
7321_b09ffdec-b04c-41a8-bacc-2c71d7a3e5ac;Cajista
8189_95a6ecd2-a140-4861-aad7-dcb8cfc1c9a3;Operador de máquina cortadora longitudinal/Operadora de máquina cortadora longitudinal
2163_07c2287f-3caa-4128-b7c8-59801084d931;Diseñador de marionetas/Diseñadora de marionetas
2163_06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184;Diseñador de calzado/Diseñadora de calzado
5113_26105840-8abb-4f91-a888-1211cb798b0b;Guía de parque natural
2359_2412bbb1-29ca-4e17-a2b8-70694f0cb14f;Consejero educativo/Consejera educativa
8160_b91034a0-1d3e-40e4-aced-07052ee0f9e9;Operario de máquinas de fabricación de piensos/Operaria de máquinas de fabricación de piensos
3311_c9839843-6cac-4564-8aa7-de4a5b9b62e1;Mediador de fondos de inversión colectiva/Mediadora de fondos de inversión colectiva
3434_8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5;Repostero jefe/Repostera jefa
2635_4bdc4e52-1c9c-4d80-898a-18522d905fee;Trabajador social especializado en delincuencia juvenil/Trabajadora social especializada en delincuencia juvenil
2141_53d2052f-edc0-4f44-8be1-164526412bfe;Ingeniero industrial/Ingeniera industrial
7232_0ac8fe65-32e6-4c25-8345-2b87bc7b2698;Especialista en motores de aeronaves
2642_51ec004e-aec8-4f89-b114-952bcc56b0b0;Vloguero/Vloguera
2641_f3d8bc61-f812-4106-afd2-a356e4c11fce;Investigador en literatura/Investigadora en literatura
2310_605e58d6-ad27-4828-b1f5-16707f327fa0;Profesor universitario de ciencias de la educación/Profesora universitaria de ciencias de la educación
2221_8d3e8aaa-791b-4c75-a465-f3f827028f50;Enfermero responsable de cuidados generales/Enfermera responsable de cuidados generales
8212_a7c1431b-a27c-4ab5-ace2-3f8753b481da;Montador de equipos fotográficos/Montadora de equipos fotográficos
3118_1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501;Técnico en diseño electromecánico/Técnica en diseño electromecánico
7315_64a68a43-24be-4929-95ce-5b14617199d1;Soplador de vidrio/Sopladora de vidrio
7422_2ef000b1-8058-4e5a-9646-c5d4e7dbfdae;Técnico de mantenimiento de infraestructuras de comunicación/Técnica de mantenimiento de infraestructuras de comunicación
9629_26087cc4-6226-41b0-9f97-9564ebe90dce;Empleado de guardarropa/Empleada de guardarropa
7512_26852256-d423-41bb-8178-4d37ff2528b9;Fabricante de pasta
3112_c302791c-6864-4ec5-9a6c-2fca38764f0e;Inspector de seguridad contra incendios/Inspectora de seguridad contra incendios
5249_4e7a3641-7bd3-4290-9f0c-0e7ca776fb0e;Representante de servicio de alquiler de equipos para el transporte marítimo y fluvial
3315_afc5a0f4-42e5-4bfb-910c-2b54b44f99c5;Tasador de inmuebles/Tasadora de inmuebles
8332_1bb2aa65-1524-4961-8dba-ad25f34f195f;Bombero-conductor/Bombera-conductora
2635_85482504-c83d-4038-80d9-265198d18b48;Trabajador de asistencia domiciliaria/Trabajadora de asistencia domiciliaria
3240_15cc27b1-7358-48ed-9fb8-69ffe9f1fc98;Técnico de inseminación artificial de animales/Técnica de inseminación artificial de animales
2635_b73f4ce5-13fa-43a0-bbf6-01d7315849b8;Supervisor de trabajo social/Supervisora de trabajo social
2149_a950e88b-cb5e-4a7d-8a94-3f9460b487d7;Ingeniero especializado en normalización y certificación/Ingeniera especializada en normalización y certificación
2310_9905cc76-d48b-49b1-94ab-17becb30be1a;Profesor universitario de ciencias de la alimentación/Profesora universitaria de ciencias de la alimentación
2131_10291962-c0c7-4e5b-a7ed-0762b4d9b010;Farmacólogo/Farmacóloga
3115_da6220cb-21ee-4076-8796-1e922b44c394;Inspector de motores de buques y embarcaciones de recreo/Inspectora de motores de buques y embarcaciones de recreo
3324_d372e2e4-714a-4127-bb82-6b53eb817410;Mayorista de madera y materiales de construcción
2166_d68ff35f-e34d-4e32-88ab-d6c06a6c25b9;Diseñador de juegos digitales/Diseñadora de juegos digitales
2411_5e5b1b61-1351-4d3b-a293-deb3661715dd;Interventor financiero/Interventora financiera
3122_952c766a-db5c-42b2-809d-d14cbb02cdb6;Técnico de procesamiento de productos lácteos/Técnica de procesamiento de productos lácteos
5223_099a901f-91a7-4d26-af2e-f385247dcf20;Vendedor de piezas de repuesto de automóviles/Vendedora de piezas de repuesto de automóviles
2659_4efdf62f-a1d9-450e-aebc-2d6a6110f05d;Artista comunitario/Artista comunitaria
1420_e1c9b304-2784-48e7-b7e8-089867743bbf;Gerente de tienda de confitería y golosinas
3324_35d4ab0d-5a2a-4ed8-b8ba-7169314168f5;Mayorista de ordenadores, equipos periféricos y programas informáticos
3118_62979364-6fac-41f2-87ca-202bca19a6ab;Operador de diseño productos asistido por ordenador/Operadora de diseño productos asistido por ordenador
1324_823db06f-25e1-4658-b063-d6ef956b41f5;Director de distribución y logística/Directora de distribución y logística
1420_47b747bb-5bbf-40d5-aa3e-8d4a79238502;Gerente de joyería y relojería
2114_82e37849-30ec-4461-a40e-263d4c984f88;Paleontólogo/Paleontóloga
3411_71c3a49a-e55e-42ce-bd3f-31f37d3cfab6;Vigilante de seguridad en centros comerciales
3324_484ca14a-8e11-4ae1-ba9c-901cd86df56b;Mayorista de productos farmacéuticos
3123_b206a740-c7eb-407d-9cdb-93502368c4d8;Supervisor de operaciones con grúas en obra/Supervisora de operaciones con grúas en obra
3256_0c041d1e-1841-4acb-b0a1-2c387a61bf65;Asistente médico/Asistenta médica
4311_bafbc672-0ad9-41af-9de8-db0c91a24f9b;Empleado de contabilidad/Empleada de contabilidad
2513_a74f6c51-37e5-423e-aa5b-044e98663027;Responsable de contenidos web
5246_0;Vendedor de comidas al mostrador/Vendedora de comidas al mostrador
7313_dc52966e-72db-4ad0-b3a9-5e17f1311ab8;Reparador de joyería/Reparadora de joyería
5249_a527f263-0feb-4d55-b416-0577e9dc7847;Dependiente de alquiler de artículos deportivos y recreativos
2654_ce7d3362-5383-47d1-b66f-57b021c3d862;Productor de radio/Productora de radio
2511_a6a0b60f-08da-4faa-bf54-942987efb471;Analista de sistemas de TIC
3214_521bbfd5-c179-46e3-879b-e74bd6db367c;Técnico en audiología protésica/Técnica en audiología protésica
2262_0f845e64-de8b-431e-9fe3-1bccf8e1c5b9;Especialista en calidad de los productos farmacéuticos
2330_5b6c0c64-1321-4fe7-a274-3287c13b489c;Profesor de música en educación secundaria/Profesora de música en educación secundaria
1324_0d442b70-5413-4820-bebf-36dd5ce437ac;Gestor de tráfico aéreo/Gestora de tráfico aéreo
2355_b6c851d1-bf09-40aa-aa50-47dde84e7d50;Profesor de artes circenses/Profesora de artes circenses
2133_bff716c9-42c7-471e-8af0-582f799fb29a;Analista medioambiental de la acuicultura
9333_b567a979-c556-49fa-8b36-8af6cfe97624;Estibador/Estibadora
7223_23043d05-42c4-4811-b478-f8a17d22480b;Operador de moldeadora/Operadora de moldeadora
2131_6df6c5cb-c1a2-42c8-acd0-1ee5563c36c1;Bioquímico/Bioquímica
3119_3288a2fe-4934-47c8-ad0b-11b16c9cd461;Inspector de instalaciones y de seguridad industrial/Inspectora de instalaciones y de seguridad industrial
7322_7fbe45c6-1914-43ba-9cfb-e0a4e051da92;Operador de prensa de huecograbado/Operadora de prensa de huecograbado
8183_b0fa69b4-998c-4e66-acd3-5f5d73cadb5c;Operario de máquinas de embalaje y llenado/Operaria de máquinas de embalaje y llenado
8114_0477b9b0-8d2d-4eec-aaad-bac11092e98b;Operador de máquinas mezcladoras de pizarra/Operadora de máquinas mezcladoras de pizarra
2422_c418ed9a-132f-48cd-ae5c-dd375070ee0e;Responsable del desarrollo de las relaciones comerciales
2166_52df9d56-efd4-48d0-ad93-59231943fc4c;Animador 3D/Animadora 3D
2149_fbceeac6-798b-4307-a825-626707a753ad;Ingeniero de cálculo/Ingeniera de cálculo
3132_1b48fbd2-688f-4ba9-b430-86b2ae273724;Operador de planta de tratamiento de residuos líquidos/Operadora de planta de tratamiento de residuos líquidos
4412_7ed2e153-8da8-4c0d-b4c5-3402c623f34b;Cartero/Cartera
1420_b21b5952-1658-44f8-b719-e5be7fb39866;Gerente de concesionario de vehículos de motor
1349_e2ad6d3e-1736-466b-a2bf-9823f683c8ab;Editor jefe/Editora jefa
2120_72628f3a-fd49-499a-9741-870b0a1fcef2;Matemático/Matemática
3257_b3867d0a-e902-4d88-b0c2-3e0d2cf35c83;Inspector de seguridad para materiales peligrosos/Inspectora de seguridad para materiales peligrosos
3111_febd4100-9a9b-46a0-b964-8623d79d0f32;Técnico en salud ambiental especializado en contaminación del aire/Técnica en salud ambiental especializada en contaminación del aire
2163_a142a645-6e9e-4d86-accd-9816df857c90;Diseñador de artículos de piel y cuero/Diseñadora de artículos de piel y cuero
8111_425f4904-3a7a-4ad0-ac5b-42b38392f768;Operador de equipo pesado subterráneo/Operadora de equipo pesado subterráneo
7536_8f592e05-8035-4646-b33e-a4ea2c2314e3;Operador de acabado del cuero/Operadora de acabado del cuero
8131_c76566f1-97a1-43e9-a7d8-155db0e56987;Operador de máquinas para fabricar barnices/Operadora de máquinas para fabricar barnices
3111_33fe4c90-c4fd-4860-bdc5-24fcab16f45a;Analista de alimentos
3343_ac60ed89-da6d-4f1a-93ee-1031789c7796;Taquígrafo de tribunal/Taquígrafa de tribunal
3112_de74eb4e-c95e-425a-9b3a-7be805ec0321;Agente energético
7233_53c7756d-4114-4c7f-90b0-26717f458ac5;Técnico en sistemas neumáticos/Técnica en sistemas neumáticos
7421_f8ab2e08-d14e-4938-a2cd-c04821556db7;Técnico reparador de electrónica de consumo/Técnica reparadora de electrónica de consumo
2642_f8d14b95-6a36-4290-b226-2342e236406e;Redactor de revista/Redactora de revista
1420_0249b723-1d20-4ff9-8623-d20b98d0b4a4;Gerente de tienda de calzado y accesorios de piel
2144_994fe880-dc26-4f0f-a3cd-500709b6a665;Ingeniero de precisión/Ingeniera de precisión
2513_092fdeeb-a76f-4ed2-b248-90fd6eaaffef;Especialista en optimización de motores de búsqueda
2221_36494988-69d2-4420-9db4-eb56605ac983;Enfermero de práctica avanzada/Enfermera de práctica avanzada
3513_591c5063-69ce-4551-ba60-e2304111130f;Reponsable de comunicaciones de datos aeronáuticos
7115_0b5e4142-90ad-48a6-8407-ed47b2664954;Montador de puertas/Montadora de puertas
1324_b2826761-6fc4-4344-9d36-d8455cb6b185;Director de importación y exportación de pescado y marisco/Directora de importación y exportación de pescado y marisco
2166_4d4b243f-6c3b-48c3-a564-2e7f2d592a3c;Diseñador de producción/Diseñadora de producción
8171_8870032b-9be3-4fd4-b9fb-1d8d9de33c5f;Operador de destintado por lavado/Operadora de destintado por lavado
8142_c22724a3-079c-4897-bd92-d99e068b6ffc;Operador de máquinas de pultrusión/Operadora de máquinas de pultrusión
2330_0d595b87-a1fc-410c-abbe-88b92cb0d334;Profesor de informática en educación secundaria/Profesora de informática en educación secundaria
1324_f56e33a3-01bb-46ba-98f4-d47aa242b983;Director de transporte por carretera/Directora de transporte por carretera
2511_e3229e40-f571-4b26-baca-29edc8fe313e;Informático teórico/Informática teórica
3115_b31e404e-9af6-457d-a58a-208f612eeba3;Ingeniero técnico de mecánica/Ingeniera técnica de mecánica
2261_e52b5707-7097-4dbc-ac61-054e917da241;Odontólogo/Odontóloga
6114_1b5ccfe7-1cc3-4f02-974c-f852d3faf57e;Responsable de producción agrícola
1211_b680251e-b3c7-4029-9849-66a95081801c;Tesorero de banco/Tesorera de banco
2269_7d092380-1c2e-48fe-81de-0d191b4e96d6;Técnico en imagen para diagnóstico/Técnica en imagen para diagnóstico
2144_16cb1f72-3d8c-4404-84ec-9c31fbd7c86c;Ingeniero de soldadura/Ingeniera de soldadura
2655_26171f39-e85a-448f-bd28-a73a5a99927f;Actor/Actriz
5161_a1d0eb6b-20ac-4a2c-a7c1-9b016ea92b24;Adivino/Adivina
3255_b01affdd-c8a9-4121-bc50-a5be17f014eb;Masajista terapeuta de shiatsu
7312_97dd9a0c-dd6b-416d-9537-655a08dd2895;Fabricante de pianos
8343_dc90cee4-bf4a-4d62-b729-faf49e62643e;Operador de grúa pórtico para contenedores/Operadora de grúa pórtico para contenedores
7543_2555a1bc-9f30-4371-9499-64793e48cd55;Técnico de pruebas de placas de circuito impreso/Técnica de pruebas de placas de circuito impreso
7222_aaa485d0-6787-45c0-8596-b266c0b687fd;Cerrajero/Cerrajera
3423_4dceca8d-9faf-487b-b342-c9d7dc209533;Auxiliar de animador de actividades al aire libre/Auxiliar de animadora de actividades al aire libre
2163_d1a554d0-7ad6-4d42-897e-ed31d022fb0b;Diseñador de ropa/Diseñadora de ropa
2143_ac1fc6a9-70d2-475c-8fa0-82ef83830968;Ingeniero ambiental/Ingeniera ambiental
2352_976cbfcc-8958-4800-a435-71d15405a42a;Profesor para alumnado con necesidades educativas especiales/Profesora para alumnado con necesidades educativas especiales
5164_2de007c6-3223-4cd1-9561-e8a2e16e049d;Inspector de bienestar animal/Inspectora de bienestar animal
3521_a59feab2-9bc9-4b25-97cf-995998164502;Técnico de vídeo/Técnica de vídeo
2359_6e1b1bd7-9eec-4f10-bce7-94a27d9023e8;Coordinador de admisiones/Coordinadora de admisiones
2511_07e60525-1aad-4099-aaf3-2c7014c92212;Ingeniero de integración/Ingeniera de integración
3435_d71eb4f9-2de3-4955-ba79-7b82ea3fe32c;Cañonero/Cañonera
3211_57a73b7c-cf10-4852-b067-c25833fa149e;Perfusionista
4412_0;Empleado de servicio de correos/Empleada de servicio de correos
1324_2ad52381-6adb-4262-b17c-ea7fcb3b6696;Director de distribución de pescado y marisco/Directora de distribución de pescado y marisco
3131_72381086-cb6e-455e-a40b-ccb26550aab6;Operador en instalaciones de producción de energía/Operadora en instalaciones de producción de energía
9621_43ee9c1a-59c2-48ee-afcd-c384dca92162;Portero de hotel/Portera de hotel
3435_acb6b99a-6c13-482a-81b1-8b5614e0153e;Técnico de escena/Técnica de escena
7124_b2dab4fb-b7f7-4f57-94b2-9c0f0848564a;Instalador de material aislante/Instaladora de material aislante
3118_341b405b-12cd-4ece-9b4b-cbfae3551ea3;Ingeniero técnico de automoción especializado en diseño técnico/Ingeniera técnica de automoción especializada en diseño técnico
7533_517c01aa-e875-4690-bf38-17307a57eafe;Operador de máquinas industriales de coser y bordar/Operadora de máquinas industriales de coser y bordar
7315_c9f6c245-8c66-4b13-9253-9835194abb23;Biselador de vidrio/Biseladora de vidrio
5241_d0341f2c-f797-4306-b847-411dee1058a9;Modelo de bellas artes
3111_a9bcc9e0-5be7-47a0-818b-acad10fe90d9;Técnico de laboratorio físico/Técnica de laboratorio físico
2351_9b51a2d2-999a-43a6-a814-63dd30a585fa;Inspector de educación/Inspectora de educación
2514_6e5ceba0-df96-465f-adb4-2e06ae715d43;Programador de control numérico de máquinas herramientas y procesos/Programadora de control numérico de máquinas herramientas y procesos
3123_0;Supervisor de la construcción/Supervisora de la construcción
8155_21a33619-1959-42e6-8478-64a930f7f225;Operador de tintura para pieles y cuero/Operadora de tintura para pieles y cuero
7313_8a007cd3-ba40-4c55-b238-587bd59e74b2;Orfebre
8159_28dbd459-d634-484a-92d7-e6f8dc1ec532;Técnico de trenzado textil/Técnica de trenzado textil
8181_49f1e9aa-189b-4417-afaa-373cc4ffeea1;Operador de cámara de estirado del vidrio/Operadora de cámara de estirado del vidrio
1112_190ec9a5-938c-45a5-bd9c-c12b1af33353;Embajador/Embajadora
3155_0;Técnicos en seguridad aeronáutica
7411_fddb7bd8-f176-4dc8-9d12-32b6072452c9;Técnico de contadores eléctricos/Técnica de contadores eléctricos
7231_264b00c9-84d0-4dc9-b590-aed2cea2b904;Supervisor de mantenimiento de vehículos/Supervisora de mantenimiento de vehículos
7223_18459eb0-5506-4692-9889-d1f9a2b989eb;Operador de máquina de grabado/Operadora de máquina de grabado
7543_9a903a4a-282d-4724-a7de-1918b41d2965;Inspector de montaje de vehículos de motor/Inspectora de montaje de vehículos de motor
8156_6e102a30-2c0a-4a31-aee3-ae7b1fac5466;Operador de máquinas para coser calzado/Operadora de máquinas para coser calzado
2431_725090a7-9943-4dae-8079-a6999d21ddba;Director de relaciones con los clientes/Directora de relaciones con los clientes
7543_1c25fdb4-c6e2-4118-99a5-519e9657a2bd;Inspector de equipos eléctricos/Inspectora de equipos eléctricos
8350_5684182e-7b4c-4eea-97d9-4c2b88b9f906;Marinero/Marinera
8156_f9116001-8cf5-453c-af51-3adaef7841ef;Operador de equipos de premontaje de piezas de calzado/Operadora de equipos de premontaje de piezas de calzado
7531_b3b79192-f6e0-4aa0-92d1-f876508e05b3;Realizador de vestuario/Realizadora de vestuario
7543_2296fa07-98ae-4875-b18d-96ed86134ffb;Inspector de equipos electrónicos/Inspectora de equipos electrónicos
3423_394bdd9b-3ee8-43a9-b943-442ce146bb21;Terapeuta deportivo/Terapeuta deportiva
7233_0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9;Técnico de transmisión hidráulica y neumática/Técnica de transmisión hidráulica y neumática
2511_10469d70-78a3-4650-9e29-d04de13c62c1;Diseñador de sistemas empotrados/Diseñadora de sistemas empotrados
5164_84cdc2ef-ee7c-42b1-be19-5e1c6b537f8f;Cuidador de mascotas/Cuidadora de mascotas
8172_865adac9-9bb7-4680-a13d-62b2942974ac;Operador de aserradero/Operadora de aserradero
8160_ed41ca50-bb2a-41e2-a332-9b2df83040c1;Operario de refinadora/Operaria de refinadora
8156_3e0b4b9b-b624-4ceb-9bc9-9627cdfb0b81;Operador de máquinas para fabricar productos de piel y cuero/Operadora de máquinas para fabricar productos de piel y cuero
3422_776837b1-6f6b-4014-8330-d56918303e93;Monitor de snowboard/Monitora de snowboard
3324_94adbb11-1c90-4092-ae91-781e8a55865d;Agente marítimo
1120_c64a6e4e-5b38-4f93-b26d-aded817aeaf3;Director de operaciones/Directora de operaciones
